wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
Ny13Wz2iw,https://weibo.cn/comment/Ny13Wz2iw?uid=7770920737&rl=0#cmtfrm,:我不内耗一方面是因为我在德国，我完全信任这个体制。另一方面是我真的活的很简单。饿了就吃，困了就睡。除了睡觉的时候我都不喜欢在家里呆着，我喜欢去教室上课，喜欢去健身房运动，喜欢去办公室干活。既然我来到了这个世界，这个世界就也是属于我的，我要以我的方式参与它。但是人毕竟都是感情动物，在我的观察下，当你发现你面对一个问题不是寻找解决办法而是上价值的时候，其实就意味着你该休息了。“这个事情我如何能做好”和“我怎么怎么都做不好”是两个完全不同的思维模式,2023-12-20 17:14,64,5,5,,,
NsplOgBSh,https://weibo.cn/comment/NsplOgBSh?uid=7770920737&rl=0#cmtfrm,打算给学生妹妹买卫生巾/棉条 但是宝洁辱女全球皆知（首当其冲Tampax） 国内的姐妹有其他牌子推荐吗  ,2023-11-13 20:02,49,5,39,,,
NlT1CDIiK,https://weibo.cn/comment/NlT1CDIiK?uid=7770920737&rl=0#cmtfrm,:随手点开私信，看到一个未成年妹妹觉得读书没有什么价值，问我该怎么办。我唯一能回答的就是，一我是读书走出来的我没有走过别的路给不出其他经验。第二我现在活的这么开心，主要是在人生路该怎么走这个问题上我从来不听身边的人的意见。当然如果遇到了那种能拨动你命运齿轮转动的人那就另说。但是我总觉得普通人的人生里不存在这种剧情吧,2023-10-01 22:43,105,5,28,,,
MAgIZxzBS,https://weibo.cn/comment/MAgIZxzBS?uid=7770920737&rl=0#cmtfrm,在我甩出自己几乎满分的成绩单（而你们男宝基本上都考不及格）说女孩子就是适合学计算机的时候，就来了理中客：这跟个人能力有关，跟性别无关。这么多年洗脑打压女孩子说女生不适合理工科的时候你在哪呢???  ,2023-04-03 14:03,209,5,9,,,
MgFL05zsN,https://weibo.cn/comment/MgFL05zsN?uid=7770920737&rl=0#cmtfrm,我的心没有办法平静 需要更多人知道我们身上正在发生着什么的事情 我们正在受到什么样的对待 要保持愤怒 要不能忘记 我的心没有办法平静  ,2022-11-25 17:00,21,5,1,,,
NwWGouLz7,https://weibo.cn/comment/NwWGouLz7?uid=7770920737&rl=0#cmtfrm,观看最近的跳梁小丑有感：黄男恨的从来不是种族歧视，恨的是自己为什么不是白男，为什么不能底气十足地站在食物链顶端歧视所有人。否则就不会一边动不动就搬出种族歧视的挡箭牌一边一天到晚瞧不起非洲和拉美国家，同时还以娶白女为荣  ,2023-12-13 16:15,40,5,1,,,
NkjX5aMbL,https://weibo.cn/comment/NkjX5aMbL?uid=7770920737&rl=0#cmtfrm,:胡说八道一下吧我小时候在外婆家长大，在农村。经常听到其他村农妇带着孩子自杀。最让我印象深刻一次是，隔壁村一个农妇，说是农妇也就是二十岁出头，我现在见了得叫妹妹的年纪。有一天她拿着自己所有的积蓄，带着四个孩子去镇上大吃了一顿，接着把孩子带到一条河边。那条河我认识，是我妈妈过去带我拿石头玩打水漂的地方。河床旁边的水很浅。她就在那里把四个孩子淹死了，接着自杀。她的男人知道后什么反应呢？当然是“倾家荡产”再娶一个女人为自己繁衍后代、操持家务，去地里田里忙活。她为什么自杀？她受不了了。她受不了没完没了的暴力，受不了自己被人当牛做马。她从来没有想过反抗，因为从小她的父母也并不把她当人看。这是个例吗？这从来不是，每个村子里每隔几天就要上演这样的戏码。没有人觉得男人有错。只不过是“又一个想不开的女子”。我从那个时候就知道，男人不仅不爱自己的妻子，也不爱自己的孩子。否则他们就不会那样对待自己孩子的母亲。不能创造生命的性别自然不懂得尊重生命。,2023-09-21 15:35,51,5,10,,,
N1MLR0vR0,https://weibo.cn/comment/N1MLR0vR0?uid=7770920737&rl=0#cmtfrm,:看到有姐妹烦恼想不穿内衣出门，但是不堪其扰男性的骚扰目光。分享一下我的经验。我一年四季不穿内衣七八年了，这个习惯带给我的除了快乐就是快乐。骚扰的男性目光每天都遇到，甚至还有七八十了的男的。在国内的时候最开始我会瞪回去，也会直接斥问你看什么看，也抄过家伙准备动手（我还没靠近对方就怂着跑了）。对于偷拍我的，我抢过手机报过警。现在心态平和了不是因为我觉得他们这样做是对的，而是每个人的时间和精力都是有限的，我的重心在于我自己舒服和快乐（但是偷拍我绝对会报警）。对于男性的这种行为从我个人的角度我觉得非常可悲。从社会和制度的角度，我们需要英国那样的“注视也构成性骚扰”的法律。因而归根结底我想说，首先你不能自己有羞耻感，其次分清主次，比起打蟑螂我舒适的心情更重要。最后愤怒的时候就动手，毕竟你是被冒犯的那方。 文明人不会做出性骚扰的事情，对待不文明的人就用不文明的方式。,2023-05-22 18:01,48,5,2,,,
M39fU3EWq,https://weibo.cn/comment/M39fU3EWq?uid=7770920737&rl=0#cmtfrm,#Mystery of love（Cover Sufjan Stevens）[音乐]#  [组图共9张] 原图 ,2022-08-28 18:22,150,4,16,,,
NsM1mACDY,https://weibo.cn/comment/NsM1mACDY?uid=7770920737&rl=0#cmtfrm,认识到人生就是不断逼着自己突破自己各种能力极限的过程。只要做起来就跟运动一样只剩下快乐和满足。以及大不了就失败重来。所以继续一步一步往前走吧。跳出来看很重要，走稳每一步也很重要。对于也没有聪明绝顶的普通人（我）来说，活着就是不断找寻和实现平衡的过程  ,2023-11-16 05:45,48,4,5,,,
NuwA539Wg,https://weibo.cn/comment/NuwA539Wg?uid=7770920737&rl=0#cmtfrm,:我的微博写过好多我个人觉得教育对我的重要性。我其实并不认为接受教育或者说学校的教育是人生唯一的出路，但是一直以来它确实是我唯一的出路。普通人家的小孩选择很少，女儿选择就更少。我爸从一开始就放弃了我。高考的时候要考英语口语，80人民币报名费我爸不给我。后来他跟我炫耀我弟弟买吉他，一把一千块他连买两把。 我人生前二十来年只有一个心愿，那就是走出去。而读书是我唯一的机会。 大学第一学期四个半月，我家里只给了我三个月的生活费。有一次连续饿了七天肚子，出门去兼职，什么都不会只能发传单。发传单一天50块，两天一结。实在太饿了于是我去路边跟摊主要了饭吃。后来去做礼仪，因为我个子高又很瘦，所谓的气质也好，走在路上会被人问是不是学跳舞的。做礼仪要穿很高的高跟鞋，和挤到我没法正常呼吸的礼服，一个小时拿150。 于是我的整个本科阶段都非常焦虑。我要找到一份工作，并且必须是一份很好的工作。否则我又会饿肚子。不仅如此我可能还会因为真正意义上的没钱吃饭被逼到回老家结婚，过着受制于人还要挨打的生活。我们那里的男的没有一个不打老婆。 我思考了很久很久，我要和我同一个系的同学竞争，除了德语要学很好，我还需要有别的优势。因此我下定了决心自己要把英语也捡起来。因为我知道，这对于我来说不仅仅只是一项技能，这是我人生的可能存在的多出来的那一条出路。 最后秋招我进了国内我们行业最好的公司的终面，和我一起的还有全系成绩排名前几的同学。但是我们的面试有英语考察部分，有口译，有对话。当我做完英语面试之后我就知道，这份工作我基本上没有问题了。这确实是非常老套的故事，但是如我所说，这是当时的我人生唯一的出路。 我拿到了那份工作，入职后一年25w的薪水足够我攒钱来德国。后面的事情就不再多说了。我知道很多关注我的朋友都跟我一样，需要一个机会，需要一条出路。我们的人生才刚刚开始，我们需要更多的可能性。因此一定要尽可能去多够一把，也要在努力的道路上找到正确的方向以及可以托举自己的平台。@核桃英语WalnutEnglish 就是这样一个平台。 核桃英语提供雅思、托福、GRE和GMAT线上课程。我试听过她们的雅思课，授课老师的背景都很强，讲的课深入浅出，让人很容易就能跟上。此外，比起市面上别的机构，核桃英语还有很强的价 格优势。如果大家担心专门找一对一的老师费用太高，核桃英语就是很好的选择。这也是为什么我最终接了这次合作。我自己也在带德语课，我知道并不是每个人都能付得起一对一的价格。我收到过很多自己想学但是价 格太贵无法承担的私信。核桃英语可以打消大家这种担忧。并且一个人能带的学生数量跟一个机构的容量比起来也是微不足道的。 我自己是从泥潭里爬出来的，我知道这一路有多么辛苦，我希望大家在往外爬的时候能更轻松一点，能够多几根稻草抓一抓，可以多一些选择。所以如果有需要备考雅思、托福、GRE和GMAT的朋友可以认真考虑一下核桃英语。,2023-11-27 18:07,31,4,7,,,
MqWgEqIWn,https://weibo.cn/comment/MqWgEqIWn?uid=7770920737&rl=0#cmtfrm,挣破它 挣破了就是生路 挣破了就是更广阔的人间  ,2023-02-01 05:25,32,4,3,,,
N4Or4xYvC,https://weibo.cn/comment/N4Or4xYvC?uid=7770920737&rl=0#cmtfrm,我发现遇到困难时人是需要不断给自己打气的，于是多多提醒自己：我可是in STEM的Woman! 给我支棱起来mua的，关关难过关关过过过过  ,2023-06-11 15:46,41,4,4,,,
N64w5hH84,https://weibo.cn/comment/N64w5hH84?uid=7770920737&rl=0#cmtfrm,:一件又一件的事情让我充分意识到，我的安全感和我近乎鲁莽的自信其实一直来源于我的能力。最让我快乐的事情是看到每次在解决问题中我表现出来的样子。我的决心我的勇气让我可以忽视掉最后事情的结果。因为我在过程中得到更多，或者说早就得到了全部。我的能力是外界没有办法拿走的东西，那么就迟早有一天我的机会就会出现,2023-06-19 22:33,22,4,4,,,
MtARLEW1w,https://weibo.cn/comment/MtARLEW1w?uid=7770920737&rl=0#cmtfrm,这个大环境里，可以不结婚不恋爱不生孩子才是需要自己做出行动才能得到的自由，如果你想生想谈想结婚整个地球都是鼓励你的。闭上眼睛什么都不用做这条路就有人推着你走完。所以我实在想不明白搬权威出来背书，声泪俱下每个人都有恋爱结婚的自由，这个重点到底打去了哪里…我不大震撼但是实在无法理解  ,2023-02-18 16:27,41,4,2,,,
NhhgXDhP1,https://weibo.cn/comment/NhhgXDhP1?uid=7770920737&rl=0#cmtfrm,我不是你的女儿，是你男权社会的入场券。我是你失权最直接的献祭品。我是你糊弄自己一生的承受者。我没有恨意，恨不足够表达我的感情。  ,2023-09-01 15:15,42,4,1,,,
N2oTWdsyf,https://weibo.cn/comment/N2oTWdsyf?uid=7770920737&rl=0#cmtfrm,上午翘了课去和小狗踢球了嘿嘿  [组图共9张] 原图 ,2023-05-26 19:06,86,4,26,,,
MiIgi2RMr,https://weibo.cn/comment/MiIgi2RMr?uid=7770920737&rl=0#cmtfrm,我的女儿问我：为什么明明只有男人在踢，却要叫做世界杯呢？这个世界没有女人吗  ,2022-12-09 03:03,21,4,1,,,
NbJOABXtC,https://weibo.cn/comment/NbJOABXtC?uid=7770920737&rl=0#cmtfrm,:关起门来说话吧，小红书今晚一直闪退，官方给出的解决方案是卸载，男程序员出来认错是自己失误。从一个人的角度，我个人是觉得，谁都有失误的时候，无可厚非。但是，不要忘记，不要忽略，不要假装看不见，但凡这是个女工程师，舆论马上会变成所有女人就是不适合搞IT。总而言之我没有办法去忽视，真的做不到,2023-07-27 04:53,52,4,5,,,
M5RILq02r,https://weibo.cn/comment/M5RILq02r?uid=7770920737&rl=0#cmtfrm,由于一直非常擅长做人际关系减法 我的生活里已经好多年好多年没出现过毫无边界感的人了 久而久之就会预设大家都是有边界感的人 导致再次遇到这样的人时的那种感受 谁懂🚬  ,2022-09-15 15:14,8,4,4,,,
NuvY5a3J7,https://weibo.cn/comment/NuvY5a3J7?uid=7770920737&rl=0#cmtfrm,:小学的时候天天和男生打架，我从小能吃所以长得高并且壮实，天天打架天天赢。那个男的次次被我打趴在地上天天还是来挑衅我。长大的过程中一点点被渗透洗脑女孩子要温柔于是再没打过架。高中有一天晚自习课上，我同桌给我一个盖紧的空水瓶，我突然好奇这个水瓶打在人头上会是什么样子。下一秒我就狠狠把水瓶砸去了坐我前面男生的头上。“砰”超大一声。他回头后把我桌上立起来的书扫倒了。之后就跟无事发生过一样。我想说什么呢，我想说人性中本来就是有恶的。人为抑制女性作恶，把女的塑造成一块一碰就散的软豆腐，还不是为了更好被吃。在女的快要反应过来自己正在被吃干抹尽的时候，又在旁边落井下石：这是天生的生理差异这是没办法的事情。男人就是更强壮，就是刀俎，你打不过的。但是生而为女我从来就不是鱼肉。,2023-11-27 16:33,68,4,9,,,
MiT5sp3wg,https://weibo.cn/comment/MiT5sp3wg?uid=7770920737&rl=0#cmtfrm,":联合国人权高级专员（男）发了一条推，大意说女权不应该只是为了解放女性，也是为了解放全人类。底下的评论非常精彩。热评其一：厌女的人。并且附上了图片，图片上写着：女性是地球上唯一一个没有办法在自我解放运动中把自己放在中心的人群。其二：一位杰出的女性曾经说过：""女权主义不是分配给妇女的一些男人可以进行项目管理的工作""。她说的是像你这样的男人。其三：不，你把平等主义和女权主义混为一谈。后者是由妇女为妇女创造的运动，将我们所有人从结构上将我们置于不利地位和服从的父权制中解放出来。由于你所处的职位，你应该知道得更清楚，先生。为大家骄傲。",2022-12-10 06:37,16,3,1,,,
M7s8D2LKj,https://weibo.cn/comment/M7s8D2LKj?uid=7770920737&rl=0#cmtfrm,:中秋又到了：上个世纪九十年代中期，维也纳政府发现，女孩们从十岁开始出现在公园等一切公共场合的频次越来越少。政府并不觉得这只是女孩们自己的问题，于是开始收集数据，着手调查。最后发现是因为这些场所都被男孩占了。她们不觉得自己能抢过男孩，所以干脆放弃了这些场所。政府在了解到这个情况后立即作出行动，情况得到改变。在瑞典的哥德堡市，每年都会有大概八千万克朗的基金用于各种运动协会和组织。而数据调查显示用于男孩运动上的钱要比用于女孩运动上的钱多整整一千五百万克朗。这意味着，女孩们做的运动并没有得到很好的资金资助。并且很多情况下女孩子要做的运动根本没有被提供，也就是说要想做这类运动就得自己花钱，如果没钱就没法运动。提高对女孩所做的运动的投资不仅能促进女孩的精神健康，同样的也会减少用于骨折的医疗支出。哥德堡每年每一千例骨折病例中就有3/4的患者是女性。也就是说一千五百万克朗都用在了治疗骨折上，而其中女性的支出就占了超过一千一百万克朗。政府也并不觉得这是女孩们自己的问题，于是做出了改变。同样在瑞典的马尔默。数据显示一个专门给年轻人用来涂鸦玩滑板等等的区域，女性参与率只有10-20%.市政官员并不觉得这是女孩们自己的问题，于是做了相应的数据调查，询问女性她们喜欢什么样子的公共活动空间，并且做出了改变。,2022-09-26 01:47,31,3,4,,,
