wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
En20555Jq,https://weibo.cn/comment/En20555Jq?uid=1837896330&rl=0#cmtfrm,Jacquemus昨天在Instagram发的SS17 Campaign. 来自普罗旺斯的女人们。理想生活。  [组图共3张] 原图 ,2016-12-20 22:45,2,2,0,,,
ExgVsh4V5,https://weibo.cn/comment/ExgVsh4V5?uid=1837896330&rl=0#cmtfrm,:看到学妹在朋友圈吐槽赵雷唱的《三十岁的女人》，就去听了下——噢，原来三十岁的女人是个特别的category? 有了皱纹身材走形？Does that only happen to women? 最好的年华已经过去了？三十岁有经济实力有阅历，想穿什么穿什么，想去哪里去哪里，人生才刚开始。农耕文明已经过去很久了，人类寿命也变长了很多，醒醒吧。,2017-02-26 07:08,15,2,10,,,
NaRiF4NTP,https://weibo.cn/comment/NaRiF4NTP?uid=1837896330&rl=0#cmtfrm,芭比真的是一门玄学，虽然元素都是那些元素，但有的品牌能组装出Legally Blonde-esque的娇滴滴但阳光自信女孩，有的就是了无生机工业糖精甜妹。  ,2023-07-21 10:06,3,2,0,,,
I8MDeEvNM,https://weibo.cn/comment/I8MDeEvNM?uid=1837896330&rl=0#cmtfrm,跟有两个小孩的前辈吃饭，她提到丈夫马上要去国外念书。我感慨，那你独自带两个小孩岂不是很辛苦。她回答，不，我很快乐，因为我自由了。什么都比不上自由。  ,2019-09-27 00:51,9,2,3,,,
MoRpI27fw,https://weibo.cn/comment/MoRpI27fw?uid=1837896330&rl=0#cmtfrm,结合这两天的人口数据新闻，找到了一种过年反催婚的新思路：“国家越发展，人民受教育程度越高，就是会结婚率低出生率低的。全球这么多精英都解决不了的问题，叔叔阿姨你们劝不动，也千万不要责怪自己。”  ,2023-01-18 13:23,5,1,0,,,
Hyj2BDVzq,https://weibo.cn/comment/Hyj2BDVzq?uid=1837896330&rl=0#cmtfrm,:淡季的时候能安排好每周的运动时间，吃得清淡，保养皮肤，睡前读书；忙起来就各种失调，即使有空余的时间，也没有动力过健康的生活。想起身边的精英人士，每天只睡三四个小时也愿意一早起来先去健身房再上班，从早餐就开始吃草，沙滩照里的臀部永远傲人。俗话说得好，早起的鸟儿有虫吃，早起的虫儿被鸟吃。虽然面对精英主义的压力，还是选择得适合自己的生存之道。,2019-06-10 22:34,5,1,0,,,
EDYv0zkDF,https://weibo.cn/comment/EDYv0zkDF?uid=1837896330&rl=0#cmtfrm,"接受太久西方的精英教育容易以为自己是白人。我知道，接受了这么久精英教育还说出这种话真是可怕，但必须承认存在差异，只是在象牙塔里大家不说感受不到。对于所学到的东西还是得保持critical distance, 因为毕竟他们写这些的时候还没意识到这个世界原来这么大有这么多种不同的生活方式啊。  ",2017-04-11 09:06,2,1,0,,,
ElKAXuXXX,https://weibo.cn/comment/ElKAXuXXX?uid=1837896330&rl=0#cmtfrm,Jeanne Damas太好看了  [组图共4张] 原图 ,2016-12-12 12:36,3,1,0,,,
EmgWbkIID,https://weibo.cn/comment/EmgWbkIID?uid=1837896330&rl=0#cmtfrm,"在网上做关于Shirin Neshat的research, 有关feminism/revolution/undoing Orientalism, 然后分了神去买了套红红火火的内衣。Why does a woman have to live with these conflicting ideas/identities all the time.  ",2016-12-15 22:56,5,1,4,,,
Gk0tNfMAT,https://weibo.cn/comment/Gk0tNfMAT?uid=1837896330&rl=0#cmtfrm,看着那么多人在努力寻找优越感。无论源自金钱或知识，源自青春或阅历。自以为精英的圈子，或者不受束缚的自由假象。施虐者寻求凌驾于他人之上的快感，受虐者通过忍受从道德上高人一等。活着就是一种挣扎。  ,2018-06-05 22:51,18,1,2,,,
No1CD6h7u,https://weibo.cn/comment/No1CD6h7u?uid=1837896330&rl=0#cmtfrm,":当你踏进文理学院的那一刻，基本上就在正常的情感关系上被判了死刑，遇到的只会是破碎男孩：- 比如拒绝你后却听了一夜你的playlist, 被你拉黑后又抑郁地在床上躺了一天，而当你主动求和，他又开始划清界限：“我们不是朋友吗，朋友怎么可以说不见就不见。”- 比如bipolar的，热烈时恨不得把心掏给你，跨越千山万水来见你，低沉时又消失不见，说过的话忘光光，却在你拉黑他的几个月后，撞上他的热烈期，又要托友人来打听你的近况。- 比如充满不安全感的，明明喜欢却无法正向表达，非要在你面前勾搭别人、展示别人给他发的暧昧信息，试图让你歇斯底里来证明你真的爱他。一切的不幸从选择文理学院开始。",2023-10-16 00:16,10,1,7,,,
MwDm981cQ,https://weibo.cn/comment/MwDm981cQ?uid=1837896330&rl=0#cmtfrm,Amazon的朋友约我五点吃晚饭，whereas pdd的朋友过去的这周每天都在约，还约的晚上9:30/10:00这种，但到现在都还没见上面。发展中国家和发达国家的人民过的真的是两种生活。  ,2023-03-10 16:18,1,1,3,,,
HwA6tbWsA,https://weibo.cn/comment/HwA6tbWsA?uid=1837896330&rl=0#cmtfrm,":最近很懒，懒到不想穿文胸，贴乳贴甚至创可贴就出门了。但回家脱掉衣服的一刹那，都会惊慌一下""Where the fuck did my nipples go,"" 才意识到它们有多重要。不信的话遮起来，你会看上去像外星人。今早读到CR Fashion Book关于""nip slip""历史的一篇文章很有趣：17和18世纪的宫廷女性肖像会故意把一边nipple露出来，象征高贵的出生和高尚的品格（两边都露的话在情妇肖像中更常见）；Émilie du Châtelet甚至发明了nipple makeup, 通过颜料来强化nipples原本的颜色。希望历史回潮，女性也能解放。原文链接：网页链接",2019-05-30 14:20,8,1,0,,,
JmiQlkZNM,https://weibo.cn/comment/JmiQlkZNM?uid=1837896330&rl=0#cmtfrm,一前一后的朋友圈，一条是高中住校生晒在外卖小哥掩护下到手的奶茶，一条是上班族晒加班时相伴的米其林月饼，juxtaposition突然有了讽刺意味，好像成长的确有一个模型，痛苦是外界给的，微小的快乐也是外界定义的。  ,2020-09-25 21:29,15,1,2,,,
IgdbUskpf,https://weibo.cn/comment/IgdbUskpf?uid=1837896330&rl=0#cmtfrm,在近日的时事背景下，对Joker的评价可能就成了友情和爱情的试金石，一不小心就政见不同。  ,2019-11-14 21:20,6,1,0,,,
ECW0cdwTj,https://weibo.cn/comment/ECW0cdwTj?uid=1837896330&rl=0#cmtfrm,"Schuman Report 2017中关于Trump当选后欧美关系的分析的结尾: ""To maintain the postmodern paradise, Europeans have no choice but to become more powerful, more 'modern' themselves."" So thought-provoking.  原图 ",2017-04-04 12:54,2,1,0,,,
N1MgzoQ8G,https://weibo.cn/comment/N1MgzoQ8G?uid=1837896330&rl=0#cmtfrm,汤唯散发着一种“无论被丢到哪里都能存活且活得很好”的气质，一种不依附于某片土壤、自己滋润自己的怡然自得。从某种程度上也呼应着漂泊的温州人的调性。  ,2023-05-22 16:44,15,1,3,,,
F1Ol26tmP,https://weibo.cn/comment/F1Ol26tmP?uid=1837896330&rl=0#cmtfrm,":和几个朋友聊天说到哥大的人文社科几栋楼也有阶级差异，有的有华丽的装饰宽敞的公共空间，有些资源有限必须刷卡进入。讲到某个共同朋友，传统艺术PhD, 非常explicitly说自己家境一般跟系里的同学们格格不入，反而觉得在东亚系更自在因为他们平易近人。她之前还说过，现当代艺术的活动大家都穿得好时髦啊，传统的都很随意。然后我朋友说，你们现当代艺术最难搞了，要把自己也活成一件艺术品。我说那当然，毕竟你们是知识，我们是using knowledge as a means of branding.",2017-05-06 08:06,15,1,0,,,
LoKu0CDZH,https://weibo.cn/comment/LoKu0CDZH?uid=1837896330&rl=0#cmtfrm,中午做了火腿炒蛋，加上邻居投喂的牛油果，完全是brunch餐厅的配置了，而且全程不超过五分钟。想到在纽约时朋友问我，你为什么要花十几刀叫avocado toast外卖？真的，以后brunch餐厅休想再挣我一分钱。  ,2022-04-16 21:00,4,1,2,,,
MzI7y2ENx,https://weibo.cn/comment/MzI7y2ENx?uid=1837896330&rl=0#cmtfrm,:上野千鹤子说父母能给孩子的最好的礼物，是“耿直的爱”，即使不理解也相信孩子的那种爱。我觉得太对了。有时会在电梯里听到父母用对待下属的方式教育小孩，想要展现理性通透（比如“你现在尖叫是要让全电梯的人来承担你任性的后果，你觉得这样公平吗”），在我听来却实属高压恐怖。大家明明那么讨厌职场，却又控制不住要把职场的习惯带到家里来。,2023-03-30 21:57,5,1,2,,,
Gb9giDXhR,https://weibo.cn/comment/Gb9giDXhR?uid=1837896330&rl=0#cmtfrm,"早上跟同事抱怨完公司后: ""Okay, I'm gonna listen to Cardi B to relieve my pain."" 下午跟同事抱怨完上司后: ""I'm listening to Cardi B to vent my frustration."" Thank you, Cardi B, for saving my ass.  ",2018-04-08 16:39,8,1,0,,,
Kd74rqgIw,https://weibo.cn/comment/Kd74rqgIw?uid=1837896330&rl=0#cmtfrm,被选召的孩子们长大了，我也长大了，在童年回忆代表作中看到成年后的自己学习生活过的地方真的很神奇。  [组图共4张] 原图 ,2021-04-29 09:42,4,1,2,,,
IdxNeAbvD,https://weibo.cn/comment/IdxNeAbvD?uid=1837896330&rl=0#cmtfrm,可能是因为翻译让人窒息而卖不出去吧  [组图共6张] 原图 ,2019-10-28 08:16,4,1,6,,,
F2BgpBIv0,https://weibo.cn/comment/F2BgpBIv0?uid=1837896330&rl=0#cmtfrm,今天去纽黑文见Vassar的新校长，来的大多是白发苍苍走路颤颤巍巍的老太太们，毕业于女校时期。想了下，大概是因为那时瓦萨女孩人手一个耶鲁男友。女校时期的校友Molly也曾说，到了周末，校园里就到处是集体坐着大巴来的耶鲁男孩们。 美国·纽黑文  显示地图 原图 ,2017-05-11 12:39,15,1,0,,,
Fxih8iF8E,https://weibo.cn/comment/Fxih8iF8E?uid=1837896330&rl=0#cmtfrm,最近经常问自己，要怎么办呢，要去哪里呢——如果居住在他乡，是否就解脱了？然而不会，只要这个我称之为家的地方一直保持荒谬，我就无处可逃。  ,2017-11-29 09:18,8,1,0,,,
JysDvhGS3,https://weibo.cn/comment/JysDvhGS3?uid=1837896330&rl=0#cmtfrm,冷到想穿貂上班。但是，穿貂的人是不是不上班？  ,2020-12-14 20:29,2,1,8,,,
GrPX4vLVI,https://weibo.cn/comment/GrPX4vLVI?uid=1837896330&rl=0#cmtfrm,I Believe You-Fletcher  ,2018-07-27 10:45,0,1,0,,,
NaEbWfBhS,https://weibo.cn/comment/NaEbWfBhS?uid=1837896330&rl=0#cmtfrm,:毕业时我选择不进入艺术行业，是觉得艺术界太小了，且太上层建筑——我想去看更宽广的世界。但逐渐意识到，随着年纪的增长，每个人的世界是会越来越小的：在某个行业里，建立相应的社会关系网，学习相应的一套语言和行为准则；如果有了家庭，就会进一步缩小。人也许是无法真正了解世界的。要拥有在不同领域间流动的能力很难，需要舍弃很多。,2023-07-20 00:44,10,1,0,,,
FawRB5hrT,https://weibo.cn/comment/FawRB5hrT?uid=1837896330&rl=0#cmtfrm,:Artforum上Alex Fialho对今年明斯特雕塑展的评论：“艾克曼的作品可以说是万众瞩目，还没到现场就能听到人声鼎沸。《在水上》（On Water）这件作品是一座建于水面之下的铁架桥，大约二十英尺宽，两百英尺长，横穿过明斯特的内陆港，在桥上行走就好像在浮于水面上一般。仅仅我停留的时间里，就看到不下百余位参观者在桥上欢快地走来走去。策展人Rick Herron就作品的“包容性”评价道：‘它将不同社区、阶层的人们聚集到一起，通过亲身体验让他们对自己生活的城市有了全新的认识。作品本身消失了，唯一留下的是参与其中的人。无论在字面还是修辞意义上，这座桥都很深入。’” Cut the crap... 如果这就是“包容性”的话，一个餐厅，一辆公交车，一个广场都可以成为代表，没必要花钱花力气造这么一座桥。,2017-07-02 16:10,8,1,2,,,
E6L3QEwlp,https://weibo.cn/comment/E6L3QEwlp?uid=1837896330&rl=0#cmtfrm,"[...] pioneered in France and Italy. [...] Debord argues that without terrorism, the integrated spectacle wouldn't survive, for it needs to be compared to something in order to show its ""obvious"" perfection and superiority. - Wikipedia, Spectacle (critical theory)  原图 ",2016-09-04 22:13,0,1,0,,,
EF3uNeZCW,https://weibo.cn/comment/EF3uNeZCW?uid=1837896330&rl=0#cmtfrm,"今天项目负责人带我们去Whitney Biennial walk through, 去早了所以闲聊。她问我毕业论文初稿完成了吗。我：哈？(Am I supposed to?) 接着她问我毕业后干嘛。我：呃，我可能不在艺术界工作了。尴尬得不行。  ",2017-04-18 11:39,7,1,5,,,
NtKZB3W2X,https://weibo.cn/comment/NtKZB3W2X?uid=1837896330&rl=0#cmtfrm,一个很简单但容易被误解的点是，理解不等于接纳，我理解某种事物的存在，但不代表我会这么做，或允许它出现在我的个人生活中。但好多人直接把对方的理解当成接纳。  ,2023-11-22 16:58,12,1,1,,,
HxfmQ95YM,https://weibo.cn/comment/HxfmQ95YM?uid=1837896330&rl=0#cmtfrm,如果抛去杂念，我想做一个平时在咖啡店打工糊口的插画师，交往有knuckle tattoos和磁性声音的（贫穷）hipster男朋友。然而还是成为了一个买买买和去健身房打发时间的无聊上班族。哎。  ,2019-06-03 23:23,12,1,1,,,
H8rkF8rgt,https://weibo.cn/comment/H8rkF8rgt?uid=1837896330&rl=0#cmtfrm,是的，每天上班，下班了就靠喝热红酒续命。  [组图共3张] 原图 ,2018-12-22 19:53,1,1,2,,,
F2fPguIct,https://weibo.cn/comment/F2fPguIct?uid=1837896330&rl=0#cmtfrm,"看台湾女作家的采访想到，美既无力又无耻，无力因为源于对欲望的放纵，无耻正是因为无力，然而乐于以一种超越世俗的形而上的状态自居。丑更有趣，因为丑是问题所在，也是一种proletarianization, a resistance movement, 对抗传统也好，对抗父权社会也好。  ",2017-05-09 06:05,2,1,0,,,
DDOoplsOK,https://weibo.cn/comment/DDOoplsOK?uid=1837896330&rl=0#cmtfrm,请问你们什么时候才能不跪舔白人。中国的种族歧视也真是登峰造极了。  ,2016-07-08 08:38,5,1,0,,,
F1bBX1oej,https://weibo.cn/comment/F1bBX1oej?uid=1837896330&rl=0#cmtfrm,听到这首歌觉得好感动，但转念一想，美国流行文化中有如此多的正能量，可能正是因为大多数的生活很辛苦（经济、精神、社交等压力），而法国人大多悲观，文化中也充斥着忧愁，但可能正是因为整个国家富裕而相对平均。  原图 ,2017-05-02 05:31,0,1,0,,,
Ek3aIxvXb,https://weibo.cn/comment/Ek3aIxvXb?uid=1837896330&rl=0#cmtfrm,Perfecting the art of losing someone that I never had.  ,2016-12-01 08:13,2,1,0,,,
InAvsuNyg,https://weibo.cn/comment/InAvsuNyg?uid=1837896330&rl=0#cmtfrm,新年第一天总是很小心翼翼，感觉做了什么都有象征意义，会定下一整年的基调，所以1月2日让我如释重负。  ,2020-01-02 09:33,6,1,2,,,
MEwMdn1b1,https://weibo.cn/comment/MEwMdn1b1?uid=1837896330&rl=0#cmtfrm,身材焦虑像一种根除不了的病毒，饮食、锻炼和作息规律时，就不会发作，一旦因为某种原因导致不规律，就会复发，与导致这种不规律的焦虑强化彼此，让人在情绪上生病。  ,2023-05-01 14:16,4,1,0,,,
